Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,130,1,trans_TransData_22,N/A,N/A,N/A,1763720856038221.845	,2.354,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,131,1,Add43,N/A,N/A,N/A,1763720856038224.262	,133.438,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,132,1,Relu44,N/A,N/A,N/A,1763720856038357.782	,127.792,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,133,1,Conv2D41,N/A,N/A,N/A,1763720856038485.657	,404.438,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,134,1,Add33,N/A,N/A,N/A,1763720856038890.157	,2.188,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,135,1,Rsqrt34,N/A,N/A,N/A,1763720856038892.428	,2.146,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,136,1,Mul35,N/A,N/A,N/A,1763720856038894.657	,2.125,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,137,1,Mul35,N/A,N/A,N/A,1763720856038896.866	,2.083,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,138,1,Sub36,N/A,N/A,N/A,1763720856038899.032	,2.292,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,139,1,trans_TransData_21,N/A,N/A,N/A,1763720856038901.386	,1.917,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,140,1,Mul42,N/A,N/A,N/A,1763720856038903.366	,138.979,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,141,1,trans_TransData_22,N/A,N/A,N/A,1763720856039042.407	,3.0,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,142,1,Add43,N/A,N/A,N/A,1763720856039045.491	,133.0,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,143,1,Add45,N/A,N/A,N/A,1763720856039178.553	,375.021,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,144,1,Relu44,N/A,N/A,N/A,1763720856039553.636	,139.062,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,145,1,Conv2D46,N/A,N/A,N/A,1763720856527060.407	,213.208,487367.708,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,146,1,Add47,N/A,N/A,N/A,1763720857013893.199	,4.188,486619.583,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,147,1,Rsqrt48,N/A,N/A,N/A,1763720857460367.782	,3.604,446470.396,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,148,1,Mul49,N/A,N/A,N/A,1763720857933631.907	,3.896,473260.521,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,149,1,Mul49,N/A,N/A,N/A,1763720857933753.178	,2.0,117.375,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,150,1,Sub50,N/A,N/A,N/A,1763720858442250.928	,4.062,508495.75,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,151,1,trans_TransData_23,N/A,N/A,N/A,1763720858948152.553	,3.667,505897.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,152,1,Mul51,N/A,N/A,N/A,1763720858948221.053	,68.042,64.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,153,1,trans_TransData_24,N/A,N/A,N/A,1763720859451197.678	,4.021,502908.583,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,154,1,Add52,N/A,N/A,N/A,1763720859451252.886	,68.354,51.188,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,155,1,Relu53,N/A,N/A,N/A,1763720859894950.762	,67.771,443629.521,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,156,1,Conv2D54,N/A,N/A,N/A,1763720860379567.324	,405.667,484548.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,157,1,Add47,N/A,N/A,N/A,1763720860379973.053	,2.521,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,158,1,Rsqrt48,N/A,N/A,N/A,1763720860379975.636	,2.542,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,159,1,Mul49,N/A,N/A,N/A,1763720860379978.241	,2.229,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,160,1,Mul49,N/A,N/A,N/A,1763720860379980.532	,2.042,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,161,1,Sub50,N/A,N/A,N/A,1763720860380016.178	,2.438,33.604,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,162,1,trans_TransData_23,N/A,N/A,N/A,1763720860380087.553	,2.25,68.938,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,163,1,Mul51,N/A,N/A,N/A,1763720860380114.220	,65.479,24.417,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,164,1,trans_TransData_24,N/A,N/A,N/A,1763720860380179.782	,2.292,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,165,1,Add52,N/A,N/A,N/A,1763720860380195.199	,65.5,13.125,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,166,1,Conv2D55,N/A,N/A,N/A,1763720860858257.220	,164.188,477996.521,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,167,1,Add47,N/A,N/A,N/A,1763720860858525.032	,2.75,103.625,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,168,1,Rsqrt48,N/A,N/A,N/A,1763720860858640.803	,3.312,113.021,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,169,1,Mul49,N/A,N/A,N/A,1763720860858700.345	,2.188,56.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,170,1,Mul49,N/A,N/A,N/A,1763720860858744.741	,2.0,42.208,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,171,1,Sub50,N/A,N/A,N/A,1763720860858793.907	,2.396,47.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
